ID_juge,completed,sex,selfDesc,annee,mois,level_studies,daltonisme,countries,hobby,freqexpo,date_connect,time_connect,validation,IP_vierge,commentaires
CAMO_5116_2253,no,F,NULL,1962,12,Bac_general_technologique_professionnel_ou_equivalent,no,France,NULL,NULL,23/02/22,01:12:52 PM,0,oui,NULL
CAMO_5720_2253,yes,F,NULL,1998,12,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,23/02/22,03:29:32 PM,0,oui,NULL
CAMO_4880_2253,yes,H,NULL,1981,12,Doctorat_(Bac_+_8),no,France,parfois,Mens,23/02/22,03:29:36 PM,0,oui,NULL
CAMO_5141_2253,yes,H,NULL,2003,7,High_School,no,United States of America,non,An,23/02/22,04:06:35 PM,0,oui,NULL
CAMO_9931_2253,yes,F,NULL,2001,5,High_School,no,United States of America,souvent,An,23/02/22,04:08:16 PM,0,oui,NULL
CAMO_376_2253,no,NB,NULL,2003,11,High_School,no,United States of America,NULL,NULL,23/02/22,04:13:34 PM,0,non,NULL
CAMO_4870_2253,yes,F,NULL,1996,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,An,23/02/22,05:07:57 PM,0,oui,NULL
CAMO_5594_2253,yes,F,NULL,2002,8,High_School,no,United States of America,parfois,An,23/02/22,05:15:51 PM,0,non,NULL
CAMO_6303_2253,yes,F,NULL,1997,11,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,23/02/22,05:30:15 PM,0,oui,NULL
CAMO_2555_2253,yes,NB,NULL,2002,9,High_School,no,United States of America,souvent,An,23/02/22,05:40:16 PM,0,non,"Sometimes the part where you had to find the circle against the background felt finicky to click on, like there were times it was not quite responsive and I had to double click or wait a moment and try again for it to work. I'm not sure if that was a result of the way I clicked it (perhaps held the click too long?) or not."
CAMO_8213_2253,yes,H,NULL,2001,5,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Jamais,23/02/22,05:55:04 PM,0,non,NULL
CAMO_790_2253,yes,SD,NULL,2003,1,High_School,no,United States of America,souvent,An,23/02/22,06:01:05 PM,0,oui,NULL
CAMO_6460_2253,no,F,NULL,1995,12,Graduate Degree ,yes,Canada,NULL,NULL,23/02/22,06:03:45 PM,0,oui,NULL
CAMO_3074_2253,yes,F,NULL,1997,1,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,23/02/22,06:04:30 PM,0,oui,NULL
CAMO_1550_2253,yes,F,NULL,2003,6,High_School,no,United States of America,non,Jamais,23/02/22,06:07:24 PM,0,oui,NULL
CAMO_8459_2253,yes,H,NULL,2003,1,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,23/02/22,06:07:57 PM,0,non,NULL
CAMO_9150_2253,yes,H,NULL,2003,5,Assoc_Degree_or_Bachelors_Degree,no,United Kingdom,non,Jamais,23/02/22,06:08:46 PM,0,oui,NULL
CAMO_6345_2253,yes,F,NULL,2003,8,High_School,no,United States of America,parfois,An,23/02/22,06:21:34 PM,0,oui,NULL
CAMO_3630_2253,yes,F,NULL,2002,8,High_School,no,United States of America,parfois,An,23/02/22,06:23:39 PM,0,oui,NULL
CAMO_1798_2253,yes,NB,NULL,2003,7,High_School,no,United Kingdom,Quotidiennement,Jamais,23/02/22,06:28:16 PM,0,oui,NULL
CAMO_9195_2253,yes,F,NULL,2003,3,High_School,no,United States of America,parfois,An,23/02/22,07:17:44 PM,0,oui,NULL
CAMO_6683_2253,yes,F,NULL,2000,6,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,An,23/02/22,07:22:01 PM,0,oui,NULL
CAMO_4806_2253,yes,F,NULL,2003,6,High_School,no,United States of America,parfois,Jamais,23/02/22,07:24:29 PM,0,non,NULL
CAMO_656_2253,no,F,NULL,1973,8,Bac_general_technologique_professionnel_ou_equivalent,no,France,NULL,NULL,23/02/22,07:52:42 PM,0,oui,NULL
CAMO_8812_2253,yes,H,NULL,1984,12,CEP_aucun_diplome,no,France,souvent,Jamais,23/02/22,08:19:20 PM,0,oui,NULL
CAMO_7743_2253,yes,F,NULL,2001,12,High_School,no,United States of America,souvent,Jamais,23/02/22,08:53:21 PM,0,oui,BIOLstudent
CAMO_7190_2253,yes,F,NULL,2003,3,High_School,no,United States of America,parfois,An,23/02/22,09:12:01 PM,0,oui,BIOLstudent
CAMO_6778_2253,yes,F,NULL,2000,8,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Jamais,23/02/22,09:15:53 PM,0,oui,NULL
CAMO_2353_2253,yes,F,NULL,2002,5,High_School,no,United States of America,non,Jamais,23/02/22,09:21:26 PM,0,non,NULL
CAMO_8556_2253,no,F,NULL,2002,5,High_School,no,United States of America,NULL,NULL,23/02/22,09:30:31 PM,0,non,NULL
CAMO_1670_2253,yes,H,NULL,2002,2,High_School,no,United States of America,non,Jamais,23/02/22,09:33:23 PM,0,oui,BIOLstudent
CAMO_8445_2253,yes,H,NULL,2002,4,High_School,no,United States of America,non,Jamais,23/02/22,09:53:19 PM,0,oui,NULL
CAMO_589_2253,yes,H,NULL,2002,9,High_School,no,United States of America,non,Jamais,23/02/22,09:57:19 PM,0,oui,BIOLstudent
CAMO_3269_2253,yes,H,NULL,1999,2,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Jamais,23/02/22,10:05:38 PM,0,non,NULL
CAMO_8974_2253,yes,F,NULL,2001,9,High_School,no,United States of America,parfois,An,23/02/22,10:07:26 PM,0,oui,BIOLstudent
CAMO_6434_2253,yes,F,NULL,2003,3,High_School,no,United States of America,souvent,An,23/02/22,10:11:09 PM,0,oui,BIOLstudent
CAMO_9677_2253,yes,H,NULL,2002,9,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,23/02/22,10:39:55 PM,0,oui,BIOLstudent
CAMO_8110_2253,yes,H,NULL,2002,9,Assoc_Degree_or_Bachelors_Degree,yes,United States of America,non,An,23/02/22,10:40:33 PM,0,non,NULL
CAMO_5309_2253,yes,F,NULL,2001,10,DEUG_BTS_DUT_DEUST_(Bac_+_2),no,France,souvent,An,23/02/22,10:47:36 PM,0,oui,NULL
CAMO_1932_2253,yes,F,NULL,2003,8,High_School,no,United States of America,parfois,An,23/02/22,10:52:52 PM,0,oui,BIOLstudent
CAMO_4471_2253,yes,H,NULL,2001,5,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,23/02/22,11:10:43 PM,0,oui,BIOLstudent
CAMO_1717_2253,yes,F,NULL,2002,11,High_School,no,United States of America,souvent,An,23/02/22,11:15:26 PM,0,oui,BIOLstudent
CAMO_251_2253,yes,F,NULL,2003,6,High_School,no,United States of America,non,Jamais,23/02/22,11:18:18 PM,0,oui,BIOLstudent
CAMO_262_2253,yes,F,NULL,1992,8,Assoc_Degree_or_Bachelors_Degree,no,United States of America,souvent,An,23/02/22,11:26:17 PM,0,oui,NULL
CAMO_6753_2253,yes,F,NULL,2002,3,High_School,no,United States of America,non,Jamais,23/02/22,11:27:55 PM,0,oui,BIOLstudent
CAMO_9980_2253,no,H,NULL,2002,2,High_School,no,United States of America,NULL,NULL,23/02/22,11:30:26 PM,0,oui,NULL
CAMO_7072_2253,yes,NB,NULL,2002,9,High_School,no,United States of America,souvent,An,23/02/22,11:34:42 PM,0,non,NULL
CAMO_2176_2254,yes,F,NULL,2001,12,High_School,no,United States of America,souvent,Jamais,24/02/22,12:02:44 AM,0,oui,"BIOLstudent / Good luck crunching all the numbers, and I can't wait to hear about the results!!"
CAMO_1486_2254,yes,F,NULL,2003,6,High_School,no,United States of America,non,An,24/02/22,12:18:14 AM,0,oui,BIOLstudent
CAMO_6976_2254,yes,F,NULL,1995,1,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,24/02/22,12:18:55 AM,0,oui,BIOLstudent/DID NOT USE A MOUSE. USED TOUCH KEYPAD
CAMO_7443_2254,yes,F,NULL,2002,3,High_School,no,United States of America,parfois,Mens,24/02/22,12:19:05 AM,0,oui,BIOLstudent
CAMO_8241_2254,yes,H,NULL,2000,8,Assoc_Degree_or_Bachelors_Degree,no,United States of America,souvent,An,24/02/22,12:35:01 AM,0,non,NULL
CAMO_293_2254,yes,F,NULL,2002,8,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Mens,24/02/22,12:35:35 AM,0,oui,BIOLstudent
CAMO_5001_2254,yes,H,NULL,2003,10,High_School,no,United States of America,non,An,24/02/22,12:48:17 AM,0,oui,Thanks for giving the opportunity to help me contribute to your research and I hope the results gained from the study are fruitful towards human preference of sexual selection. 
CAMO_5469_2254,yes,H,NULL,2002,12,High_School,no,United States of America,non,Jamais,24/02/22,12:55:54 AM,0,oui,NULL
CAMO_2298_2254,yes,H,NULL,2002,12,High_School,no,United States of America,non,Jamais,24/02/22,01:03:19 AM,0,oui,BIOLstudent
CAMO_4997_2254,yes,H,NULL,2003,10,High_School,no,United States of America,non,Jamais,24/02/22,01:26:40 AM,0,non,I am interested in finding the results of your experiment!
CAMO_9278_2254,yes,F,NULL,2003,8,High_School,no,United States of America,souvent,An,24/02/22,01:41:12 AM,0,oui,NULL
CAMO_2957_2254,yes,H,NULL,2001,9,High_School,no,United States of America,parfois,An,24/02/22,02:02:40 AM,0,oui,BIOLstudent
CAMO_9250_2254,yes,H,NULL,2002,4,High_School,no,United States of America,non,Jamais,24/02/22,02:34:46 AM,0,oui,NULL
CAMO_5966_2254,yes,F,NULL,2002,11,High_School,no,United States of America,non,Jamais,24/02/22,02:38:33 AM,0,oui,BIOLstudent
CAMO_720_2254,yes,F,NULL,2003,5,High_School,no,United States of America,parfois,An,24/02/22,02:46:10 AM,0,non,NULL
CAMO_3737_2254,yes,F,NULL,2003,5,High_School,no,United States of America,parfois,An,24/02/22,02:52:26 AM,0,non,NULL
CAMO_7992_2254,yes,H,NULL,2001,9,High_School,no,United States of America,non,An,24/02/22,02:56:24 AM,0,oui,BIOLstudent
CAMO_3450_2254,no,F,NULL,2002,3,High_School,no,United States of America,NULL,NULL,24/02/22,02:56:52 AM,0,non,NULL
CAMO_5325_2254,yes,H,NULL,2001,7,High_School,no,United States of America,non,An,24/02/22,02:58:01 AM,0,oui,BIOLstudent
CAMO_2718_2254,yes,H,NULL,2002,2,High_School,no,United States of America,parfois,An,24/02/22,03:04:39 AM,0,oui,BIOLstudent
CAMO_1963_2254,yes,F,NULL,2003,2,High_School,no,United States of America,parfois,An,24/02/22,03:17:46 AM,0,non,NULL
CAMO_1161_2254,yes,F,NULL,1992,9,Graduate Degree ,no,United States of America,parfois,Jamais,24/02/22,03:22:00 AM,0,oui,NULL
CAMO_5901_2254,yes,F,NULL,1993,4,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,24/02/22,03:22:48 AM,0,oui,NULL
CAMO_5535_2254,yes,F,NULL,2003,2,High_School,no,United States of America,parfois,An,24/02/22,03:27:03 AM,0,oui,BIOLstudent
CAMO_2775_2254,yes,F,NULL,2002,12,High_School,no,United States of America,parfois,An,24/02/22,03:31:28 AM,0,oui,NULL
CAMO_4006_2254,yes,F,NULL,2003,8,High_School,no,United States of America,souvent,An,24/02/22,03:44:46 AM,0,oui,BIOLstudent
CAMO_543_2254,yes,F,NULL,2001,12,High_School,no,United States of America,souvent,An,24/02/22,03:50:24 AM,0,non,"The instructions for the first part of the experiment were a bit confusing  I was looking for the yellow circle, which I thought signified the start of the question. I also wasn't sure if I was supposed to click on the crosshairs? "
CAMO_8888_2254,yes,H,NULL,2003,1,High_School,no,United States of America,non,Jamais,24/02/22,03:59:52 AM,0,oui,NULL
CAMO_4236_2254,yes,F,NULL,2003,6,High_School,no,United States of America,parfois,An,24/02/22,04:11:51 AM,0,oui,BIOLstudent
CAMO_9180_2254,no,H,NULL,1997,2,Assoc_Degree_or_Bachelors_Degree,no,United States of America,NULL,NULL,24/02/22,04:25:59 AM,0,oui,NULL
CAMO_7426_2254,yes,F,NULL,2003,3,High_School,no,United States of America,Quotidiennement,Mens,24/02/22,04:30:27 AM,0,oui,NULL
CAMO_1515_2254,no,F,NULL,2002,2,High_School,no,United States of America,NULL,NULL,24/02/22,04:58:59 AM,0,oui,NULL
CAMO_2592_2254,yes,H,NULL,2003,7,High_School,no,United States of America,non,Jamais,24/02/22,05:02:49 AM,0,oui,BIOLstudent
CAMO_3969_2254,yes,H,NULL,2002,11,High_School,no,United States of America,parfois,An,24/02/22,05:35:42 AM,0,oui,NULL
CAMO_8494_2254,yes,F,NULL,1995,11,Assoc_Degree_or_Bachelors_Degree,no,United States of America,Quotidiennement,Mens,24/02/22,05:53:45 AM,0,oui,BIOLstudent
CAMO_3519_2254,yes,F,NULL,2003,4,High_School,no,United States of America,parfois,Jamais,24/02/22,05:55:17 AM,0,oui,BIOLstudent
CAMO_9824_2254,yes,H,NULL,2002,4,High_School,no,United States of America,non,Jamais,24/02/22,05:57:57 AM,0,oui,BIOLstudent
CAMO_8070_2254,no,F,NULL,1992,3,Doctorat_(Bac_+_8),no,Inde,NULL,NULL,24/02/22,06:13:13 AM,0,oui,NULL
CAMO_6858_2254,yes,F,NULL,2001,2,High_School,no,United States of America,souvent,Jamais,24/02/22,06:13:29 AM,0,oui,BIOLstudent
CAMO_8202_2254,yes,F,NULL,2002,11,High_School,no,United States of America,non,An,24/02/22,06:50:16 AM,0,oui,BIOLstudent/Thank you!
CAMO_7846_2254,yes,F,NULL,1999,7,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,24/02/22,08:15:12 AM,0,oui,BIOLstudent
CAMO_2702_2254,yes,F,NULL,2000,3,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Jamais,24/02/22,08:48:25 AM,0,oui,BIOLstudent
CAMO_8811_2254,no,H,NULL,2003,7,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,NULL,NULL,24/02/22,08:51:00 AM,0,oui,NULL
CAMO_9184_2254,no,F,NULL,2002,12,High_School,no,United States of America,NULL,NULL,24/02/22,09:26:11 AM,0,oui,NULL
CAMO_2446_2254,yes,H,NULL,2002,2,High_School,no,United States of America,parfois,Jamais,24/02/22,10:09:01 AM,0,oui,BIOLstudent
CAMO_5827_2254,yes,NA,NULL,1959,9,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,non,An,24/02/22,10:24:46 AM,0,oui,NULL
CAMO_9598_2254,no,H,NULL,2002,8,High_School,no,United States of America,NULL,NULL,24/02/22,02:38:31 PM,0,oui,NULL
CAMO_6912_2254,yes,F,NULL,1999,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,Jamais,24/02/22,02:58:17 PM,0,oui,NULL
CAMO_7565_2254,yes,F,NULL,2002,8,High_School,no,United States of America,parfois,An,24/02/22,03:11:55 PM,0,oui,BIOLstudent
CAMO_600_2254,yes,F,NULL,2003,6,Brevet_des_colleges_BEPC,no,NULL (essai),parfois,An,24/02/22,03:23:47 PM,0,non,NULL
CAMO_5212_2254,yes,F,NULL,2002,3,High_School,no,United States of America,non,An,24/02/22,03:24:32 PM,0,non,NULL
CAMO_3980_2254,yes,F,NULL,1991,4,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,Mens,24/02/22,03:36:21 PM,0,oui,BIOLstudent
CAMO_9215_2254,yes,H,NULL,2003,7,High_School,no,United States of America,non,Jamais,24/02/22,03:39:46 PM,0,oui,BIOLstudent
CAMO_3761_2254,yes,H,NULL,2002,5,High_School,no,United States of America,non,Jamais,24/02/22,04:06:32 PM,0,oui,NULL
CAMO_5252_2254,yes,F,NULL,1998,7,High_School,no,United States of America,souvent,An,24/02/22,04:08:09 PM,0,oui,BIOLstudent
CAMO_3648_2254,yes,H,NULL,2003,8,Brevet_des_colleges_BEPC,no,franco,parfois,Jamais,24/02/22,04:28:26 PM,0,oui,BIOLstudent
CAMO_4139_2254,yes,F,NULL,2001,10,High_School,no,United States of America,non,An,24/02/22,04:28:44 PM,0,oui,BIOLstudent
CAMO_5958_2254,yes,NB,NULL,1999,7,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,24/02/22,04:43:17 PM,0,oui,NULL
CAMO_1512_2254,yes,F,NULL,1994,3,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,An,24/02/22,04:47:10 PM,0,oui,Bon courage!
CAMO_2515_2254,yes,F,NULL,2002,10,High_School,no,United States of America,non,An,24/02/22,05:04:12 PM,0,oui,BIOLstudent
CAMO_7783_2254,yes,H,NULL,2002,10,High_School,yes,United States of America,non,An,24/02/22,05:56:57 PM,0,oui,BIOLstudent
CAMO_5601_2254,yes,F,NULL,2003,7,High_School,no,United States of America,parfois,Jamais,24/02/22,06:20:37 PM,0,oui,BIOLstudent
CAMO_1562_2254,yes,F,NULL,2003,5,High_School,no,United States of America,non,Jamais,24/02/22,06:22:53 PM,0,oui,NULL
CAMO_1427_2254,yes,F,NULL,2002,8,High_School,no,United States of America,parfois,Jamais,24/02/22,06:55:13 PM,0,oui,BIOLstudent
CAMO_3918_2254,yes,F,NULL,2002,10,High_School,no,Ethiopia,non,Jamais,24/02/22,06:57:06 PM,0,oui,BIOLstudent
CAMO_6057_2254,yes,H,NULL,2001,11,High_School,no,United States of America,parfois,Jamais,24/02/22,07:14:57 PM,0,oui,BIOLstudent
CAMO_8733_2254,yes,F,NULL,2003,6,Brevet_des_colleges_BEPC,no,NULL (essai),parfois,An,24/02/22,07:22:53 PM,0,oui,BIOLstudent
CAMO_5481_2254,yes,F,NULL,2003,6,High_School,no,United States of America,parfois,Jamais,24/02/22,07:41:38 PM,0,oui,BIOLstudent
CAMO_6699_2254,yes,H,NULL,2003,9,High_School,no,United States of America,non,Jamais,24/02/22,08:25:22 PM,0,oui,NULL
CAMO_830_2254,yes,F,NULL,2002,9,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,24/02/22,08:27:31 PM,0,oui,NULL
CAMO_4053_2254,yes,H,NULL,2003,1,High_School,no,United States of America,non,An,24/02/22,08:35:57 PM,0,oui,BIOLstudent
CAMO_1270_2254,yes,H,NULL,2003,4,High_School,no,United States of America,parfois,An,24/02/22,08:43:44 PM,0,oui,NULL
CAMO_1132_2254,yes,F,NULL,2001,3,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,Mens,24/02/22,08:55:32 PM,0,non,NULL
CAMO_899_2254,yes,H,NULL,2000,4,High_School,no,United States of America,parfois,An,24/02/22,09:04:36 PM,0,oui,NULL
CAMO_3152_2254,yes,H,NULL,1999,10,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,Jamais,24/02/22,09:05:26 PM,0,oui,NULL
CAMO_1109_2254,yes,F,NULL,2003,8,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,Jamais,24/02/22,09:27:41 PM,0,oui,BIOLstudent
CAMO_8207_2254,yes,F,NULL,2002,9,Assoc_Degree_or_Bachelors_Degree,no,United States of America,Quotidiennement,An,24/02/22,09:51:29 PM,0,non,NULL
CAMO_2111_2254,no,F,NULL,2002,12,High_School,no,United States of America,NULL,NULL,24/02/22,10:31:48 PM,0,non,NULL
CAMO_5420_2254,no,F,NULL,2002,5,High_School,no,United States of America,NULL,NULL,24/02/22,11:24:00 PM,0,oui,NULL
CAMO_8408_2254,yes,H,NULL,2002,10,High_School,no,United States of America,non,Jamais,24/02/22,11:37:11 PM,0,oui,BIOLstudent
CAMO_3735_2254,yes,H,NULL,2001,9,High_School,no,United States of America,non,Jamais,24/02/22,11:44:45 PM,0,oui,BIOLstudent
CAMO_5197_2255,yes,F,NULL,2003,10,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,25/02/22,12:01:13 AM,0,oui,BIOLstudent
CAMO_3591_2255,yes,F,NULL,2004,3,High_School,no,United States of America,non,An,25/02/22,12:29:51 AM,0,oui,BIOLstudent
CAMO_2027_2255,yes,F,NULL,2002,5,High_School,no,United States of America,non,Jamais,25/02/22,12:36:42 AM,0,oui,BIOLstudent
CAMO_6860_2255,yes,H,NULL,2002,4,High_School,no,United States of America,non,Jamais,25/02/22,12:36:56 AM,0,non,NULL
CAMO_568_2255,yes,H,NULL,1986,4,Graduate Degree ,yes,United States of America,souvent,An,25/02/22,12:49:58 AM,0,oui,BIOLstudent
CAMO_5001_2255,yes,F,NULL,1986,7,Graduate Degree ,no,United States of America,non,An,25/02/22,01:00:32 AM,0,oui,NULL
CAMO_4674_2255,yes,NB,NULL,2003,11,High_School,no,United States of America,souvent,Jamais,25/02/22,01:10:17 AM,0,oui,BIOLstudent
CAMO_5095_2255,yes,H,NULL,2003,5,High_School,no,United States of America,non,Jamais,25/02/22,01:21:56 AM,0,oui,BIOLstudent
CAMO_5913_2255,yes,H,NULL,1986,10,Graduate Degree ,no,United States of America,parfois,An,25/02/22,01:48:28 AM,0,oui,NULL
CAMO_7393_2255,yes,H,NULL,2002,9,High_School,no,United States of America,non,An,25/02/22,02:24:33 AM,0,oui,NULL
CAMO_8396_2255,yes,H,NULL,2001,11,High_School,no,United States of America,Quotidiennement,An,25/02/22,02:24:57 AM,0,oui,BIOLstudent
CAMO_976_2255,yes,H,NULL,2002,9,High_School,no,United States of America,parfois,Jamais,25/02/22,02:29:47 AM,0,oui,BIOLstudent
CAMO_9167_2255,no,H,NULL,2002,3,High_School,no,United States of America,NULL,NULL,25/02/22,02:41:16 AM,0,non,NULL
CAMO_7379_2255,yes,H,NULL,2002,3,High_School,no,United States of America,non,Jamais,25/02/22,02:48:03 AM,0,oui,BIOLstudent
CAMO_6191_2255,yes,F,NULL,2003,12,High_School,no,United States of America,parfois,An,25/02/22,03:06:22 AM,0,oui,BIOLstudent
CAMO_8685_2255,yes,H,NULL,2003,6,High_School,no,United States of America,non,Jamais,25/02/22,03:54:00 AM,0,oui,BIOLstudent
CAMO_8304_2255,yes,H,NULL,2000,4,High_School,no,United States of America,parfois,An,25/02/22,04:03:36 AM,0,oui,BIOLstudent
CAMO_2236_2255,yes,H,NULL,2002,8,High_School,no,United States of America,parfois,Jamais,25/02/22,04:12:01 AM,0,oui,BIOLstudent
CAMO_9899_2255,yes,H,NULL,2002,11,High_School,no,United States of America,non,Jamais,25/02/22,04:34:16 AM,0,oui,BIOLstudent
CAMO_5736_2255,yes,F,NULL,2001,4,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,25/02/22,04:51:58 AM,0,oui,BIOLstudent
CAMO_8142_2255,no,H,NULL,2003,9,High_School,no,United States of America,NULL,NULL,25/02/22,04:53:02 AM,0,non,NULL
CAMO_178_2255,yes,H,NULL,2001,12,High_School,yes,United States of America,non,Jamais,25/02/22,05:08:00 AM,0,oui,BIOLstudent
CAMO_5778_2255,no,H,NULL,2003,4,Assoc_Degree_or_Bachelors_Degree,no,United States of America,NULL,NULL,25/02/22,05:08:49 AM,0,non,NULL
CAMO_389_2255,yes,F,NULL,2001,6,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,Jamais,25/02/22,05:08:56 AM,0,non,NULL
CAMO_4484_2255,yes,F,NULL,2002,4,High_School,no,United States of America,non,Jamais,25/02/22,05:46:55 AM,0,oui,NULL
CAMO_687_2255,yes,F,NULL,2002,3,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Jamais,25/02/22,06:52:20 AM,0,oui,BIOLstudent
CAMO_4992_2255,yes,NB,NULL,2003,1,High_School,no,United States of America,parfois,Jamais,25/02/22,07:58:28 AM,0,oui,BIOLstudent
CAMO_587_2255,yes,F,NULL,2002,7,High_School,no,United States of America,Quotidiennement,Mens,25/02/22,08:48:20 AM,0,oui,NULL
CAMO_2080_2255,yes,F,NULL,1999,10,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,souvent,An,25/02/22,08:58:50 AM,0,oui,NULL
CAMO_391_2255,yes,F,NULL,1999,1,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,non,Mens,25/02/22,09:51:36 AM,0,oui,NULL
CAMO_4016_2255,no,H,NULL,2002,12,High_School,no,Nepal,NULL,NULL,25/02/22,02:39:28 PM,0,oui,NULL
CAMO_9433_2255,yes,H,NULL,2002,12,High_School,no,United States of America,non,Jamais,25/02/22,02:40:21 PM,0,non,NULL
CAMO_1078_2255,yes,F,NULL,2001,12,High_School,no,United States of America,parfois,An,25/02/22,02:52:25 PM,0,oui,BIOLstudent
CAMO_927_2255,yes,F,NULL,2002,11,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Jamais,25/02/22,02:53:44 PM,0,non,NULL
CAMO_433_2255,no,F,NULL,1997,5,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,NULL,NULL,25/02/22,03:42:54 PM,0,non,double_attempt
CAMO_1261_2255,yes,F,NULL,1997,5,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,An,25/02/22,03:49:02 PM,0,oui,double_attempt
CAMO_3199_2255,yes,F,NULL,2003,1,High_School,no,United States of America,non,Jamais,25/02/22,04:51:12 PM,0,non,NULL
CAMO_5654_2255,yes,H,NULL,2003,3,High_School,no,United States of America,non,Jamais,25/02/22,05:05:05 PM,0,non,NULL
CAMO_1942_2255,yes,H,NULL,2001,5,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Jamais,25/02/22,05:08:49 PM,0,oui,BIOLstudent
CAMO_2553_2255,yes,H,NULL,2000,8,Assoc_Degree_or_Bachelors_Degree,no,United States of America,souvent,An,25/02/22,05:09:14 PM,0,oui,BIOLstudent
CAMO_901_2255,yes,H,NULL,2002,10,voc_training_school_certificate ,no,United States of America,non,Jamais,25/02/22,05:18:55 PM,0,oui,NULL
CAMO_9440_2255,yes,F,NULL,2000,2,High_School,no,United States of America,parfois,Mens,25/02/22,05:22:42 PM,0,oui,Great Study
CAMO_3127_2255,yes,H,NULL,2003,12,High_School,no,United States of America,non,Jamais,25/02/22,05:32:07 PM,0,non,NULL
CAMO_9095_2255,yes,F,NULL,2002,5,High_School,no,United States of America,parfois,An,25/02/22,05:32:37 PM,0,oui,BIOLstudent
CAMO_2604_2255,no,F,NULL,2003,12,CEP_aucun_diplome,no,franco,NULL,NULL,25/02/22,05:40:42 PM,0,oui,NULL
CAMO_6835_2255,yes,F,NULL,2003,12,High_School,no,United States of America,non,Jamais,25/02/22,05:41:28 PM,0,oui,BIOLstudent
CAMO_9582_2255,yes,F,NULL,2000,7,High_School,no,United States of America,parfois,Mens,25/02/22,06:21:48 PM,0,non,NULL
CAMO_9534_2255,yes,NA,NULL,1993,4,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,25/02/22,06:41:21 PM,0,oui,NULL
CAMO_8203_2255,yes,F,NULL,2003,10,High_School,no,United States of America,non,Jamais,25/02/22,07:30:39 PM,0,non,NULL
CAMO_8947_2255,yes,H,NULL,2002,2,High_School,yes,United States of America,parfois,An,25/02/22,07:59:17 PM,0,oui,BIOLstudent
CAMO_9521_2255,yes,H,NULL,2003,4,High_School,no,United States of America,non,Jamais,25/02/22,08:29:06 PM,0,oui,NULL
CAMO_5278_2255,yes,H,NULL,2003,4,High_School,no,United States of America,parfois,An,25/02/22,09:10:16 PM,0,oui,NULL
CAMO_8939_2256,yes,F,NULL,2003,4,High_School,no,United States of America,souvent,Jamais,26/02/22,12:30:23 AM,0,oui,NULL
CAMO_8944_2256,yes,F,NULL,2000,8,High_School,no,United States of America,parfois,An,26/02/22,03:57:21 AM,0,oui,NULL
